"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"2018","2","A","골목상권","1000392","갈현로41길","1091","506","585","3","102","226","279","277","204","0","39","116","126","125","100","3","63","110","153","152","104"
"2018","2","A","골목상권","1000414","은평로20길","776","299","477","0","132","246","200","113","85","0","32","80","88","44","55","0","100","166","112","69","30"
"2018","2","A","골목상권","1000416","은평로8길","4092","1873","2219","7","418","642","795","909","1321","4","163","325","393","403","585","3","255","317","402","506","736"
"2018","2","A","골목상권","1000535","신월로20길","1627","719","908","2","192","286","411","413","323","2","69","131","184","161","172","0","123","155","227","252","151"
"2018","2","A","골목상권","1000516","남부순환로79길","1930","999","931","4","172","284","498","518","454","4","62","143","222","268","300","0","110","141","276","250","154"
"2018","2","A","골목상권","1000514","남부순환로58길","1595","800","795","7","172","304","443","450","219","6","96","167","207","203","121","1","76","137","236","247","98"
"2018","2","A","골목상권","1000510","곰달래로3길","2378","1272","1106","6","190","398","638","765","381","3","90","200","326","412","241","3","100","198","312","353","140"
"2018","2","A","골목상권","1000552","가로공원로76가길","2024","1079","945","10","191","346","523","596","358","6","85","165","273","325","225","4","106","181","250","271","133"
"2018","2","A","골목상권","1000408","연서로34길","1037","371","666","3","104","208","292","252","178","3","28","80","99","80","81","0","76","128","193","172","97"
"2018","2","A","골목상권","1000429","진흥로12길","5070","2295","2775","10","721","1373","1332","1056","578","4","238","583","659","492","319","6","483","790","673","564","259"
"2018","2","A","골목상권","1000406","연서로29길","2118","766","1352","13","387","452","554","415","297","5","102","182","190","152","135","8","285","270","364","263","162"
"2018","2","A","골목상권","1000525","목동중앙로3길","1256","493","763","2","119","251","342","331","211","1","33","87","118","124","130","1","86","164","224","207","81"
"2018","2","A","골목상권","1000389","가좌로7길","2053","1037","1016","3","178","355","538","589","390","2","64","149","227","313","282","1","114","206","311","276","108"
"2018","2","A","골목상권","1000185","사가정로23가길","3117","1755","1362","4","370","714","775","739","515","3","221","394","425","392","320","1","149","320","350","347","195"
"2018","2","A","골목상권","1000624","고척로52길","2562","1403","1159","1","210","443","633","769","506","1","97","239","321","406","339","0","113","204","312","363","167"
"2018","2","A","골목상권","1000530","목동중앙서로8가길","1563","850","713","5","154","264","376","411","353","1","62","136","200","205","246","4","92","128","176","206","107"
"2018","2","A","골목상권","1000614","개봉로23가길","2762","1536","1226","2","290","480","674","741","575","1","128","245","331","414","417","1","162","235","343","327","158"
"2018","2","A","골목상권","1000611","개봉로17다길","2152","863","1289","3","256","390","546","595","362","2","70","155","223","208","205","1","186","235","323","387","157"
"2018","2","A","골목상권","1000527","목동중앙북로16길","2438","1469","969","0","250","532","818","574","264","0","79","310","535","367","178","0","171","222","283","207","86"
"2018","2","A","골목상권","1000626","구로동로15길","23099","16487","6612","91","4945","8001","6152","2784","1126","58","2793","5796","4842","2095","903","33","2152","2205","1310","689","223"
"2018","2","A","골목상권","1000546","중앙로47길","1392","556","836","2","158","221","346","402","263","0","39","88","133","165","131","2","119","133","213","237","132"
"2018","2","A","골목상권","1000011","숭인동길","8362","4336","4026","26","868","1326","1511","1969","2662","6","290","708","854","894","1584","20","578","618","657","1075","1078"
"2018","2","A","골목상권","1000615","개봉로2길","4598","2442","2156","0","142","273","457","640","3086","0","41","104","194","287","1816","0","101","169","263","353","1270"
"2018","2","A","골목상권","1000583","남부순환로11길","4330","3480","850","3","563","968","1463","905","428","1","444","752","1216","747","320","2","119","216","247","158","108"
"2018","2","A","골목상권","1000642","디지털로27길","53978","35022","18956","244","11282","18829","13161","6779","3683","147","5421","12632","9536","4459","2827","97","5861","6197","3625","2320","856"
"2018","2","A","골목상권","1000643","디지털로32가길","34484","20859","13625","128","6535","12045","9108","4368","2300","67","2831","7677","5919","2701","1664","61","3704","4368","3189","1667","636"
"2018","2","A","골목상권","1000759","상도로47길","7362","3472","3890","32","1296","2030","1853","1469","682","0","327","869","995","846","435","32","969","1161","858","623","247"
"2018","2","A","골목상권","1000570","곰달래로31길","1577","621","956","1","189","316","413","408","250","1","68","139","163","122","128","0","121","177","250","286","122"
"2018","2","A","골목상권","1000555","강서로17가길","1387","550","837","4","153","273","365","365","227","2","56","121","157","109","105","2","97","152","208","256","122"
"2018","2","A","골목상권","1000668","범안로11길","30689","20490","10199","128","4726","8752","8160","5962","2961","79","2570","6104","5696","3859","2182","49","2156","2648","2464","2103","779"
"2018","2","A","골목상권","1000938","학동로6길","16219","9337","6882","50","3421","5296","3946","2063","1443","18","1389","3192","2539","1241","958","32","2032","2104","1407","822","485"
"2018","2","A","골목상권","1000635","구로중앙로34길","6471","3595","2876","25","666","1145","1431","1382","1822","18","330","733","937","778","799","7","336","412","494","604","1023"
"2018","2","A","골목상권","1000900","논현로26길","36498","24502","11996","89","5893","10871","9034","5964","4647","55","3117","7632","6660","4117","2921","34","2776","3239","2374","1847","1726"
"2018","2","A","골목상권","1000667","문성로5길","2963","1519","1444","1","265","712","751","746","488","1","96","372","377","346","327","0","169","340","374","400","161"
"2018","2","A","골목상권","1000807","미성5길","1710","770","940","2","164","295","462","480","307","0","47","115","218","218","172","2","117","180","244","262","135"
"2018","2","A","골목상권","1000898","논현로139길","36040","19551","16489","111","9129","11959","7940","4250","2651","38","3040","6780","5271","2583","1839","73","6089","5179","2669","1667","812"
"2018","2","A","골목상권","1000122","용답중앙길","3295","1893","1402","7","408","726","812","667","675","5","220","435","406","338","489","2","188","291","406","329","186"
"2018","2","A","골목상권","1000787","국회단지길","2117","1069","1048","1","257","387","493","548","431","0","66","184","263","260","296","1","191","203","230","288","135"
"2018","2","A","골목상권","1000723","여의대방로39길","2492","1307","1185","2","310","477","582","696","425","1","129","237","287","367","286","1","181","240","295","329","139"
"2018","2","A","골목상권","1000779","흑석로9길","5201","2275","2926","3","1009","1516","1250","990","433","1","231","534","613","593","303","2","778","982","637","397","130"
"2018","2","A","골목상권","1000875","신반포로45길","11810","6562","5248","27","2377","3756","2947","1672","1031","8","810","2177","1878","1004","685","19","1567","1579","1069","668","346"
"2018","2","A","골목상권","1000849","남부순환로325길","20262","11600","8662","57","3105","6767","4924","3316","2093","15","1330","3556","3084","2079","1536","42","1775","3211","1840","1237","557"
"2018","2","A","골목상권","1000912","봉은사로109길","74278","56459","17819","275","11922","20145","18477","16204","7255","198","7986","15000","14907","13339","5029","77","3936","5145","3570","2865","2226"
"2018","2","A","골목상권","1000931","영동대로112길","104684","73301","31383","388","20042","31342","25948","19308","7656","240","10561","21149","20139","15854","5358","148","9481","10193","5809","3454","2298"
"2018","2","A","골목상권","1000892","개포로82길","788","365","423","0","61","148","208","230","141","0","14","51","89","110","101","0","47","97","119","120","40"
"2018","2","A","골목상권","1000274","보문로13길","5562","3098","2464","15","598","951","1092","1164","1742","4","248","560","555","588","1143","11","350","391","537","576","599"
"2018","2","A","골목상권","1000220","휘경로2길","757","312","445","3","132","143","174","177","128","2","35","70","75","72","58","1","97","73","99","105","70"
"2018","2","A","골목상권","1000219","휘경로23길","831","370","461","1","91","125","229","212","173","1","23","51","103","100","92","0","68","74","126","112","81"
"2018","2","A","골목상권","1000936","학동로38길","25282","14643","10639","77","5234","7225","5629","3409","3708","29","1843","4135","3774","2263","2599","48","3391","3090","1855","1146","1109"
"2018","2","A","골목상권","1000951","백제고분로45길","10895","7090","3805","17","1482","2620","2588","2506","1682","12","724","1799","1774","1574","1207","5","758","821","814","932","475"
"2018","2","A","골목상권","1000001","계동길","31172","17818","13354","34","5352","11175","8318","4861","1432","14","1846","6053","5501","3334","1070","20","3506","5122","2817","1527","362"
"2018","2","A","골목상권","1000201","장한로5길","12058","7551","4507","54","1768","2762","2594","2371","2509","11","882","1750","1734","1512","1662","43","886","1012","860","859","847"
"2018","2","A","골목상권","1000025","통일로12길","1236","625","611","4","144","341","294","300","153","0","53","171","140","144","117","4","91","170","154","156","36"
"2018","2","A","골목상권","1000106","성덕정17길","8513","5446","3067","120","1527","2234","2093","1585","954","62","704","1420","1414","1120","726","58","823","814","679","465","228"
"2018","2","A","골목상권","1000163","자양로53길","2146","1014","1132","3","221","382","601","578","361","1","75","183","278","267","210","2","146","199","323","311","151"
"2018","2","A","골목상권","1000181","망우로21길","2511","1145","1366","8","353","552","613","513","472","2","110","269","277","209","278","6","243","283","336","304","194"
